"Title","Subtitle","Author","Publication","SourceType","Publisher","Volume","Issue","PubDate","AlphaDate","StartPage","EndPage","PageRange","ISSN","EISSN","ISBN","Language","DocumentUrl","DOI"
"February 8, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-02-08","Feb 8, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047918?accountid=10792&bdid=62715&_bd=mLUqQT%2BfNhiAqzMshurkoll2fmg%3D",""
"January 28, 2022 (Page 2)","","","(Page 2)","Historical Newspapers","","","","2022-01-28","Jan 28, 2022","2","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046301?accountid=10792&bdid=62715&_bd=gGX5S04CFu42T85PlGaO9vi62T8%3D",""
"February 11, 2022 (Page 4)","","","(Page 4)","Historical Newspapers","","","","2022-02-11","Feb 11, 2022","4","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048600?accountid=10792&bdid=62715&_bd=KP8Zp7YRa0LwVT120NFFkYdu%2Bfs%3D",""
"January 21, 2022 (Page 18)","","","(Page 18)","Historical Newspapers","","","","2022-01-21","Jan 21, 2022","18","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046742?accountid=10792&bdid=62715&_bd=Yz3pLRFO16uVTOHISUYGhCoOIng%3D",""
"January 19, 2022 (Page 13)","","","(Page 13)","Historical Newspapers","","","","2022-01-19","Jan 19, 2022","13","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046622?accountid=10792&bdid=62715&_bd=KM1JQ04kbp5ptwNAqcql7NQhW4M%3D",""
"January 26, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-26","Jan 26, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046468?accountid=10792&bdid=62715&_bd=2ccU3zJIIujrWetdsguX0u84GRY%3D",""
"February 3, 2022 (Page 7)","","","(Page 7)","Historical Newspapers","","","","2022-02-03","Feb 3, 2022","7","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047955?accountid=10792&bdid=62715&_bd=CIcDd5Uf2B%2BFsgJ94hiUk5KYStI%3D",""
"January 19, 2022 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2022-01-19","Jan 19, 2022","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046625?accountid=10792&bdid=62715&_bd=1nvDtrAHYEYXdjYGmiRKYonlEOM%3D",""
"February 2, 2022 (Page 14)","","","(Page 14)","Historical Newspapers","","","","2022-02-02","Feb 2, 2022","14","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046823?accountid=10792&bdid=62715&_bd=lejYD9aQg6EwLjMgbgSt4fh9pNQ%3D",""
"February 3, 2022 (Page 6)","","","(Page 6)","Historical Newspapers","","","","2022-02-03","Feb 3, 2022","6","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047956?accountid=10792&bdid=62715&_bd=NpSQ0ZDAbWS2eoWlMqxrlMIpP9M%3D",""
"February 3, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-02-03","Feb 3, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047957?accountid=10792&bdid=62715&_bd=kM%2FaJpgujd8ziZCX6VA%2FcaQpYso%3D",""
"January 26, 2022 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2022-01-26","Jan 26, 2022","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046429?accountid=10792&bdid=62715&_bd=vsNZy3LXr6F%2Fweumm%2F6W7Fm2vso%3D",""
"February 22, 2022 (Page 9)","","","(Page 9)","Historical Newspapers","","","","2022-02-22","Feb 22, 2022","9","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047351?accountid=10792&bdid=62715&_bd=Vy8Umh679HqMP7NWncUyxiH8ws0%3D",""
"January 31, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-31","Jan 31, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047198?accountid=10792&bdid=62715&_bd=7innxK2RjgRw5vUcJfg3masv924%3D",""
"January 26, 2022 (Page 3)","","","(Page 3)","Historical Newspapers","","","","2022-01-26","Jan 26, 2022","3","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046462?accountid=10792&bdid=62715&_bd=XaWLa6wcA4anD0va%2F1lAbYfQXWw%3D",""
"January 19, 2022 (Page 32)","","","(Page 32)","Historical Newspapers","","","","2022-01-19","Jan 19, 2022","32","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046585?accountid=10792&bdid=62715&_bd=CumKI8%2B4lXFMP652bIY%2FNOhWWPg%3D",""
"February 7, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-02-07","Feb 7, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047949?accountid=10792&bdid=62715&_bd=sF0Oz%2FGWTLa1cJ%2B4RSLu3dc17Y0%3D",""
"February 1, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-02-01","Feb 1, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047621?accountid=10792&bdid=62715&_bd=QQMw%2BxOwDrvJeAZtR4N%2BffELmLE%3D",""
"February 11, 2022 (Page 18)","","","(Page 18)","Historical Newspapers","","","","2022-02-11","Feb 11, 2022","18","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048558?accountid=10792&bdid=62715&_bd=hoIir%2F0ucxMP6iDvgxhfNTUlVes%3D",""
"February 14, 2022 (Page 8)","","","(Page 8)","Historical Newspapers","","","","2022-02-14","Feb 14, 2022","8","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046898?accountid=10792&bdid=62715&_bd=53uQS1x6W2magr7RNcufjt%2B0A%2FI%3D",""
"January 19, 2022 (Page 1)","","","(Page 1)","Historical Newspapers","","","","2022-01-19","Jan 19, 2022","1","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046657?accountid=10792&bdid=62715&_bd=6Aq2o6Kwo2H09g1L7uUpdTA0LRQ%3D",""
"January 11, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-01-11","Jan 11, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047428?accountid=10792&bdid=62715&_bd=K7Mwnd%2B6HHR33Bb2IVZp2lgz7wI%3D",""
"March 18, 2022 (Page 12)","","","(Page 12)","Historical Newspapers","","","","2022-03-18","Mar 18, 2022","12","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048394?accountid=10792&bdid=62715&_bd=mdBuCSHFr30%2FMp1M7lWSTcZ49Ws%3D",""
"March 31, 2022 (Page 20)","","","(Page 20)","Historical Newspapers","","","","2022-03-31","Mar 31, 2022","20","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2656806664?accountid=10792&bdid=62715&_bd=pfT9mleSheW4zgNL1SDTrJQhZqE%3D",""
"February 11, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-02-11","Feb 11, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048595?accountid=10792&bdid=62715&_bd=fi7Xvhai447J5A9Vov9GQN1gKG8%3D",""
"January 31, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-01-31","Jan 31, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746047186?accountid=10792&bdid=62715&_bd=WMJOYtmJRRz6JhblhZ76En9g3hU%3D",""
"February 25, 2022 (Page 23)","","","(Page 23)","Historical Newspapers","","","","2022-02-25","Feb 25, 2022","23","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746048475?accountid=10792&bdid=62715&_bd=bEmvsa5avrv4hYd7chBcUVlOCBw%3D",""
"January 19, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-01-19","Jan 19, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746046650?accountid=10792&bdid=62715&_bd=61ya5tbB5NI4GZ0owkNP2nouTK8%3D",""
"February 21, 2022 (Page 5)","","","(Page 5)","Historical Newspapers","","","","2022-02-21","Feb 21, 2022","5","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2746045126?accountid=10792&bdid=62715&_bd=0be%2FwqgQM6qzzyg%2BYaTbEtYbI0I%3D",""
"March 31, 2022 (Page 18)","","","(Page 18)","Historical Newspapers","","","","2022-03-31","Mar 31, 2022","18","","","2516-6468","","","ENG","https://uoelibrary.idm.oclc.org/login?url=https://www.proquest.com/docview/2656806666?accountid=10792&bdid=62715&_bd=2agLRzgaKCV24OXRkpMoW495sFM%3D",""
